set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
VIT	483	3	0.0807453416149068	479	0.372971081594947	2	2	NA	NA	NA	2	0	0.0321744726043893
EIF2AK2	483	3	0.0248447204968944	479	0.657764113644446	3	3	NA	NA	NA	3	0	0.0321744726043893
SULT6B1	483	1	0.0082815734989648	479	0.220261039548607	1	NA	1	1	ER	NA	NA	NA
CEBPZ	483	4	0.0124223602484472	479	0.68450407689021	4	4	NA	NA	NA	4	0	0.0321744726043893
NDUFAF7	483	1	0.0227743271221532	479	0.245228860621393	1	NA	1	1	ER	NA	NA	NA
QPCT	483	4	0.0367494824016563	479	0.19009850514907	4	4	NA	NA	NA	4	0	0.0321744726043893
RMDN2	483	1	0.0020703933747412	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
CYP1B1	483	2	0.0020703933747412	479	0.71266876486296	2	2	NA	NA	NA	2	0	0.0321744726043893
GALM	483	1	0.0020703933747412	479	0.191107391781087	1	NA	1	1	ER	NA	NA	NA
DHX57	483	3	0.0331262939958592	479	0.335184567754737	3	3	NA	NA	NA	2	1	0.0321744726043893
ARHGEF33	483	1	0.0020703933747412	479	0.716278322104615	1	NA	1	1	ER	NA	NA	NA
CDKL4	483	3	0.0510697032436163	479	0.720799460695611	3	3	NA	NA	NA	3	0	0.0321744726043893
SLC8A1	483	1	0.159420289855072	479	0.696289910784645	1	NA	1	1	ER	NA	NA	NA
C2orf91	483	1	0.0600414078674948	479	0.550343016251079	NA	NA	274	243	Firth	NA	NA	NA
PKDCC	483	1	0.0538302277432712	479	0.153860886519941	1	NA	1	1	ER	NA	NA	NA
MTA3	483	1	0.0041407867494824	479	0.691573882118589	1	NA	1	1	ER	NA	NA	NA
OXER1	483	1	0.093167701863354	479	0.0951973062077267	1	NA	2	2	ER	NA	NA	NA
HAAO	483	1	0.0082815734989648	479	0.161990264811606	1	NA	1	1	ER	NA	NA	NA
THADA	483	2	0.0072463768115942	479	0.062763150204773	2	2	NA	NA	NA	2	0	0.0321744726043893
PLEKHH2	483	2	0.0020703933747412	479	0.830629916154773	2	2	NA	NA	NA	2	0	0.0321744726043893
DYNC2LI1	483	1	0.0455486542443064	479	0.233262501991767	1	NA	1	1	ER	NA	NA	NA
ABCG5	483	3	0.00483091787439614	479	0.774564120429197	3	3	NA	NA	NA	3	0	0.0321744726043893
ABCG8	483	4	0.0046583850931677	479	0.516976708879703	4	4	NA	NA	NA	4	0	0.0321744726043893
LRPPRC	483	4	0.020703933747412	479	0.342446788877007	4	4	NA	NA	NA	4	0	0.0321744726043893
PPM1B	483	1	0.0476190476190476	479	0.668494524148606	1	NA	1	1	ER	NA	NA	NA
SLC3A1	483	7	0.0153800650695061	479	0.882262911458524	7	7	NA	NA	NA	6	1	0.0321744726043893
PREPL	483	1	0.020703933747412	479	0.727996471758613	1	NA	1	1	ER	NA	NA	NA
SRBD1	483	2	0.105590062111801	479	0.56269223893251	2	2	NA	NA	NA	1	1	0.0321744726043893
EPAS1	483	2	0.0010351966873706	479	0.0175134424284711	2	2	NA	NA	NA	2	0	0.0321744726043893
ATP6V1E2	483	1	0.136645962732919	479	0.32031955683278	1	NA	6	6	ER	NA	NA	NA
SOCS5	483	1	0.0807453416149068	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
LINC01118	483	1	0.0807453416149068	479	0.209179789922924	1	NA	1	1	ER	NA	NA	NA
TTC7A	483	5	0.0128364389233954	479	0.203529291478449	5	5	NA	NA	NA	5	0	0.0321744726043893
C2orf61	483	1	0.0062111801242236	479	0.331964813615368	1	NA	20	19	ER	NA	NA	NA
MSH2	483	2	0.005175983436853	479	0.830770369385295	2	2	NA	NA	NA	2	0	0.0321744726043893
MSH6	483	5	0.0111801242236025	479	0.0713250847426164	5	5	NA	NA	NA	5	0	0.0321744726043893
PPP1R21	483	3	0.0117322291235335	479	0.402288954067877	3	3	NA	NA	NA	3	0	0.0321744726043893
STON1	483	3	0.072463768115942	479	0.430589534635079	2	2	NA	NA	NA	2	0	0.0321744726043893
LHCGR	483	1	0.0144927536231884	479	0.734087042389437	1	NA	1	1	ER	NA	NA	NA
FSHR	483	2	0.0848861283643892	479	0.410435538034868	2	2	NA	NA	NA	0	2	0.0321744726043893
NRXN1	483	1	0.0165631469979296	479	0.728305734326347	1	NA	1	1	ER	NA	NA	NA
GPR75-ASB3	483	4	0.0646997929606625	479	0.789701947295642	4	4	NA	NA	NA	4	0	0.0321744726043893
CHAC2	483	3	0.0524499654934438	479	0.781224633911663	3	3	NA	NA	NA	3	0	0.0321744726043893
GPR75	483	1	0.0248447204968944	479	0.737966507357124	1	NA	1	1	ER	NA	NA	NA
PSME4	483	1	0.0600414078674948	479	0.657304855588567	1	NA	1	1	ER	NA	NA	NA
TSPYL6	483	3	0.00483091787439614	479	0.259624778032652	3	3	NA	NA	NA	3	0	0.0321744726043893
SPTBN1	483	1	0	479	0.708883749479961	1	NA	1	1	ER	NA	NA	NA
EML6	483	4	0.0455486542443064	479	0.0295050118346837	4	4	NA	NA	NA	4	0	0.0321744726043893
RTN4	483	4	0.0507246376811594	479	0.795632475035699	4	4	NA	NA	NA	4	0	0.0321744726043893
CLHC1	483	1	0.169772256728778	479	0.859301373303622	1	NA	7	7	ER	NA	NA	NA
MTIF2	483	3	0.0082815734989648	479	0.0170107390037319	3	3	NA	NA	NA	3	0	0.0321744726043893
CCDC88A	483	2	0.0600414078674948	479	0.233356270785921	2	2	NA	NA	NA	2	0	0.0321744726043893
PNPT1	483	1	0.0020703933747412	479	0.190875144598723	1	NA	1	1	ER	NA	NA	NA
EFEMP1	483	1	0.0248447204968944	479	0.467740069759115	NA	NA	23	23	Firth	NA	NA	NA
VRK2	483	6	0.0175983436853002	479	0.486019473254355	6	6	NA	NA	NA	6	0	0.0321744726043893
FANCL	483	1	0.0248447204968944	479	0.170736295008002	1	NA	3	3	ER	NA	NA	NA
PUS10	483	1	0.041407867494824	479	0.732661297194963	1	NA	1	1	ER	NA	NA	NA
KIAA1841	483	3	0.0510697032436163	479	0.197198876796522	3	3	NA	NA	NA	2	1	0.0321744726043893
AHSA2	483	1	0.010351966873706	479	0.847795788450706	1	NA	3	2	ER	NA	NA	NA
USP34	483	3	0.062111801242236	479	0.747282512244643	3	3	NA	NA	NA	3	0	0.0321744726043893
FAM161A	483	2	0.0031055900621118	479	0.293537675350383	2	2	NA	NA	NA	2	0	0.0321744726043893
COMMD1	483	1	0.0082815734989648	479	0.534461664561289	NA	NA	26	26	Firth	NA	NA	NA
EHBP1	483	4	0.0833333333333333	479	0.78022651103373	4	4	NA	NA	NA	4	0	0.0321744726043893
VPS54	483	1	0.062111801242236	479	0.663790303453814	1	NA	1	1	ER	NA	NA	NA
PELI1	483	1	0	479	0.725022098217627	1	NA	1	1	ER	NA	NA	NA
AFTPH	483	3	0.0179434092477571	479	0.226652540656114	3	3	NA	NA	NA	3	0	0.0321744726043893
SERTAD2	483	1	0.0020703933747412	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
SLC1A4	483	2	0.0175983436853002	479	0.836159853752852	2	2	NA	NA	NA	2	0	0.0321744726043893
CEP68	483	2	0.0031055900621118	479	0.807269844762963	2	2	NA	NA	NA	2	0	0.0321744726043893
ETAA1	483	1	0.0786749482401656	479	0.153492255658353	1	NA	1	1	ER	NA	NA	NA
PLEK	483	1	0.0703933747412008	479	0.485435461382608	1	NA	4	4	ER	NA	NA	NA
APLF	483	5	0.114699792960663	479	0.442247019281522	5	4	NA	NA	NA	3	1	0.0321744726043893
PROKR1	483	1	0.0041407867494824	479	0.208147872674457	1	NA	1	1	ER	NA	NA	NA
ARHGAP25	483	1	0.0062111801242236	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
GKN2	483	1	0.0559006211180124	479	0.482875138016037	NA	NA	56	54	Firth	NA	NA	NA
ANTXR1	483	1	0.0041407867494824	479	0.145048857593742	1	NA	1	1	ER	NA	NA	NA
AAK1	483	1	0.0227743271221532	479	0.88543701781926	1	NA	12	12	ER	NA	NA	NA
ANXA4	483	1	0.0559006211180124	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
PCBP1	483	1	0	479	0.727933378987146	1	NA	1	1	ER	NA	NA	NA
C2orf42	483	1	0.0124223602484472	479	0.683344414983612	1	NA	1	1	ER	NA	NA	NA
PCYOX1	483	2	0.0041407867494824	479	0.831065172272843	2	2	NA	NA	NA	2	0	0.0321744726043893
FIGLA	483	1	0.0020703933747412	479	0.361039985155496	1	NA	2	2	ER	NA	NA	NA
CLEC4F	483	1	0.0186335403726708	479	0.202286893166168	1	NA	1	1	ER	NA	NA	NA
CD207	483	2	0.0072463768115942	479	0.0164303177114901	1	1	NA	NA	NA	1	0	0.0321744726043893
ATP6V1B1	483	1	0.0041407867494824	479	0.227133848043307	1	NA	1	1	ER	NA	NA	NA
ANKRD53	483	2	0.0144927536231884	479	0.725905254194701	2	2	NA	NA	NA	2	0	0.0321744726043893
TEX261	483	2	0.0031055900621118	479	0.835162220134663	2	2	NA	NA	NA	2	0	0.0321744726043893
NAGK	483	1	0.0020703933747412	479	0.714623273872704	1	NA	1	1	ER	NA	NA	NA
MCEE	483	1	0.0062111801242236	479	0.548056366096171	1	NA	6	6	ER	NA	NA	NA
MPHOSPH10	483	2	0.0341614906832298	479	0.766235785087661	2	2	NA	NA	NA	2	0	0.0321744726043893
ZNF638	483	3	0.0269151138716356	479	0.0555239445877876	3	3	NA	NA	NA	3	0	0.0321744726043893
DYSF	483	5	0.0314699792960662	479	0.734555185885808	5	5	NA	NA	NA	5	0	0.0321744726043893
EXOC6B	483	3	0.0586611456176674	479	0.775667765850548	3	3	NA	NA	NA	3	0	0.0321744726043893
SPR	483	1	0	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
SMYD5	483	1	0.0082815734989648	479	0.749015844984915	1	NA	2	2	ER	NA	NA	NA
CCT7	483	1	0.0144927536231884	479	0.157572432515399	1	NA	1	1	ER	NA	NA	NA
ALMS1	483	1	0.0559006211180124	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
NAT8	483	1	0.0227743271221532	479	0.751894896517455	1	NA	2	2	ER	NA	NA	NA
DUSP11	483	1	0.0124223602484472	479	0.693774183781056	1	NA	1	1	ER	NA	NA	NA
C2orf78	483	1	0.0144927536231884	479	0.199499852914824	1	NA	1	1	ER	NA	NA	NA
STAMBP	483	1	0.0062111801242236	479	0.734087042389437	1	NA	1	1	ER	NA	NA	NA
DGUOK	483	2	0.005175983436853	479	0.589330273665698	2	2	NA	NA	NA	2	0	0.0321744726043893
MTHFD2	483	1	0.0455486542443064	479	0.721094382155712	1	NA	1	1	ER	NA	NA	NA
SLC4A5	483	1	0.0020703933747412	479	0.73804531682115	1	NA	1	1	ER	NA	NA	NA
DCTN1	483	3	0.0041407867494824	479	0.722969238961935	3	3	NA	NA	NA	3	0	0.0321744726043893
C2orf81	483	1	0.0496894409937888	479	0.839597175859549	1	NA	6	6	ER	NA	NA	NA
WDR54	483	1	0.0227743271221532	479	0.700533155057066	1	NA	1	1	ER	NA	NA	NA
MOGS	483	2	0.0300207039337474	479	0.170156875307483	2	2	NA	NA	NA	2	0	0.0321744726043893
MRPL53	483	1	0.0227743271221532	479	0.220933022346138	1	NA	1	1	ER	NA	NA	NA
CCDC142	483	1	0.0248447204968944	479	0.829877376267894	1	NA	5	5	ER	NA	NA	NA
TTC31	483	1	0.0062111801242236	479	0.728117068255603	1	NA	1	1	ER	NA	NA	NA
DQX1	483	2	0.0020703933747412	479	0.246080662859795	2	2	NA	NA	NA	2	0	0.0321744726043893
AUP1	483	3	0.00276052449965493	479	0.100195435520237	3	3	NA	NA	NA	3	0	0.0321744726043893
HTRA2	483	2	0.0010351966873706	479	0.67284516923559	2	2	NA	NA	NA	2	0	0.0321744726043893
LOXL3	483	1	0.0062111801242236	479	0.227936224908243	1	NA	1	1	ER	NA	NA	NA
M1AP	483	2	0.0351966873706004	479	0.0395062539319691	2	2	NA	NA	NA	2	0	0.0321744726043893
SEMA4F	483	2	0.0248447204968944	479	0.0293490518156507	2	2	NA	NA	NA	2	0	0.0321744726043893
HK2	483	4	0.0082815734989648	479	0.777972447808501	4	4	NA	NA	NA	4	0	0.0321744726043893
TACR1	483	1	0.010351966873706	479	0.0959805881049422	1	NA	2	2	ER	NA	NA	NA
EVA1A	483	1	0.0289855072463768	479	0.113776486793763	1	NA	2	2	ER	NA	NA	NA
GCFC2	483	2	0.0424430641821946	479	0.815589020826775	2	2	NA	NA	NA	2	0	0.0321744726043893
REG3G	483	1	0.0890269151138716	479	0.733662494501553	1	NA	1	1	ER	NA	NA	NA
LRRTM1	483	2	0.0020703933747412	479	0.0692638069520411	2	2	NA	NA	NA	2	0	0.0321744726043893
CTNNA2	483	1	0.151138716356108	479	0.726214090445726	1	NA	1	1	ER	NA	NA	NA
DNAH6	483	6	0.08040027605245	479	0.129101430289403	6	6	NA	NA	NA	5	1	0.0321744726043893
KCMF1	483	1	0.0269151138716356	479	0.233262501991767	1	NA	1	1	ER	NA	NA	NA
RETSAT	483	3	0.0138026224982747	479	0.777595671861588	3	3	NA	NA	NA	3	0	0.0321744726043893
CAPG	483	3	0.0062111801242236	479	0.63770261030795	3	3	NA	NA	NA	3	0	0.0321744726043893
GGCX	483	2	0	479	0.804974686648718	2	2	NA	NA	NA	2	0	0.0321744726043893
VAMP5	483	1	0.0124223602484472	479	0.646899378515263	1	NA	1	1	ER	NA	NA	NA
C2orf68	483	1	0.0993788819875776	479	0.196002706929462	1	NA	1	1	ER	NA	NA	NA
SFTPB	483	2	0.0113871635610766	479	0.670012577080418	2	2	NA	NA	NA	2	0	0.0321744726043893
GNLY	483	2	0.0238095238095238	479	0.479683312828827	2	2	NA	NA	NA	2	0	0.0321744726043893
RNF103	483	3	0.0158730158730159	479	0.702390076775022	3	3	NA	NA	NA	3	0	0.0321744726043893
RMND5A	483	1	0.0248447204968944	479	0.663680484051401	1	NA	1	1	ER	NA	NA	NA
RGPD1	483	1	0.167701863354037	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
SMYD1	483	3	0.109730848861284	479	0.359278827821756	2	2	NA	NA	NA	2	0	0.0321744726043893
THNSL2	483	1	0.0041407867494824	479	0.65406295072581	1	NA	1	1	ER	NA	NA	NA
EIF2AK3	483	1	0.0372670807453416	479	0.696618904572699	1	NA	1	1	ER	NA	NA	NA
IGKC	483	4	0.005175983436853	479	0.16591155598721	4	4	NA	NA	NA	4	0	0.0321744726043893
AC096579.7	483	1	0.0041407867494824	479	0.726773632341922	1	NA	1	1	ER	NA	NA	NA
IGKV1-5	483	1	0.010351966873706	479	1	0	0	NA	NA	NA	NA	NA	NA
IGKV1-9	483	1	0.0082815734989648	479	0.683344414983612	1	NA	1	1	ER	NA	NA	NA
IGKV1D-42	483	2	0.0507246376811594	479	0.783342640255469	2	2	NA	NA	NA	2	0	0.0321744726043893
IGKV1D-43	483	1	0.0082815734989648	479	0.737043890030356	1	NA	1	1	ER	NA	NA	NA
IGKV1D-8	483	1	0.010351966873706	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
TEKT4	483	1	0.0082815734989648	479	0.0807559401676631	NA	NA	43	43	Firth	NA	NA	NA
ZNF514	483	3	0.0110420979986197	479	0.751489123881373	3	3	NA	NA	NA	3	0	0.0321744726043893
PROM2	483	2	0.0238095238095238	479	0.138689099200153	2	2	NA	NA	NA	2	0	0.0321744726043893
KCNIP3	483	1	0.0020703933747412	479	0.687287546806823	1	NA	1	1	ER	NA	NA	NA
ADRA2B	483	1	0	479	0.742902150203514	1	NA	2	2	ER	NA	NA	NA
CIAO1	483	1	0.0062111801242236	479	0.117075809482024	1	NA	2	2	ER	NA	NA	NA
SNRNP200	483	2	0.0010351966873706	479	0.818742906790518	2	2	NA	NA	NA	2	0	0.0321744726043893
ITPRIPL1	483	3	0.00345065562456867	479	0.751212593325849	3	3	NA	NA	NA	3	0	0.0321744726043893
CNNM4	483	2	0.0010351966873706	479	0.117255300834614	2	2	NA	NA	NA	2	0	0.0321744726043893
SEMA4C	483	2	0.153209109730849	479	0.764105616984629	1	1	NA	NA	NA	1	0	0.0321744726043893
FAM178B	483	1	0.0062111801242236	479	0.339658627340113	1	NA	2	2	ER	NA	NA	NA
FAHD2B	483	1	0.0041407867494824	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
ANKRD36	483	2	0.05175983436853	479	0.790768487081919	2	2	NA	NA	NA	2	0	0.0321744726043893
ACTR1B	483	1	0.0269151138716356	479	0.155160733139781	NA	NA	62	59	Firth	NA	NA	NA
ZAP70	483	1	0.0082815734989648	479	0.233135182173957	1	NA	1	1	ER	NA	NA	NA
TMEM131	483	4	0.0331262939958592	479	0.128104791265964	4	4	NA	NA	NA	4	0	0.0321744726043893
VWA3B	483	1	0.0144927536231884	479	0.633407538393824	NA	NA	62	62	Firth	NA	NA	NA
AC092675.3	483	1	0.0186335403726708	479	0.16367620087307	1	NA	1	1	ER	NA	NA	NA
CNGA3	483	1	0.0020703933747412	479	0.722724623947854	1	NA	1	1	ER	NA	NA	NA
INPP4A	483	1	0.010351966873706	479	0.355842190175553	1	NA	2	2	ER	NA	NA	NA
UNC50	483	2	0.056935817805383	479	0.83623271940161	2	2	NA	NA	NA	2	0	0.0321744726043893
KIAA1211L	483	1	0.0579710144927536	479	0.74642625784475	1	NA	2	2	ER	NA	NA	NA
TSGA10	483	1	0.0124223602484472	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
LIPT1	483	2	0.005175983436853	479	0.832583471182335	2	2	NA	NA	NA	2	0	0.0321744726043893
LYG1	483	1	0.010351966873706	479	0.0515175466560577	1	NA	2	2	ER	NA	NA	NA
EIF5B	483	1	0.0372670807453416	479	0.607292099787102	1	NA	8	8	ER	NA	NA	NA
REV1	483	4	0.0093167701863354	479	0.0170480414031712	4	4	NA	NA	NA	4	0	0.0321744726043893
LONRF2	483	1	0.0289855072463768	479	0.235800721484383	1	NA	1	1	ER	NA	NA	NA
RPL31	483	1	0.0062111801242236	479	0.734172128428919	1	NA	2	2	ER	NA	NA	NA
TBC1D8	483	1	0.0041407867494824	479	0.655552979530432	1	NA	1	1	ER	NA	NA	NA
RFX8	483	1	0.0289855072463768	479	0.423921112705388	1	NA	10	10	ER	NA	NA	NA
IL1R2	483	2	0.005175983436853	479	0.267292280057954	2	2	NA	NA	NA	2	0	0.0321744726043893
IL1R1	483	1	0.0062111801242236	479	0.699954507198277	1	NA	1	1	ER	NA	NA	NA
IL1RL2	483	1	0.0041407867494824	479	0.230909988056021	1	NA	1	1	ER	NA	NA	NA
IL1RL1	483	5	0.0273291925465838	479	0.731503566595901	5	5	NA	NA	NA	5	0	0.0321744726043893
SLC9A4	483	1	0.0041407867494824	479	0.223141949670439	1	NA	1	1	ER	NA	NA	NA
MFSD9	483	2	0.0020703933747412	479	0.77014996378914	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM182	483	3	0.0848861283643892	479	0.724625069065668	3	3	NA	NA	NA	3	0	0.0321744726043893
MRPS9	483	3	0.0731538992408558	479	0.733442798538312	3	3	NA	NA	NA	3	0	0.0321744726043893
C2orf49	483	1	0.0041407867494824	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
FHL2	483	1	0.0186335403726708	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
C2orf40	483	3	0.0255348516218081	479	0.14789771468529	3	3	NA	NA	NA	3	0	0.0321744726043893
UXS1	483	2	0.0859213250517598	479	0.830853647892913	2	2	NA	NA	NA	2	0	0.0321744726043893
SULT1C3	483	1	0.144927536231884	479	0.308091147968248	1	NA	12	12	ER	NA	NA	NA
SULT1C2	483	5	0.0397515527950311	479	0.545362005356278	5	5	NA	NA	NA	5	0	0.0321744726043893
SULT1C4	483	1	0.0393374741200828	479	0.822988389089741	1	NA	4	4	ER	NA	NA	NA
LIMS1	483	1	0.0165631469979296	479	0.735973345404495	1	NA	1	1	ER	NA	NA	NA
EDAR	483	2	0.0082815734989648	479	0.137566678371904	2	2	NA	NA	NA	2	0	0.0321744726043893
SH3RF3	483	1	0.0144927536231884	479	0.710647378936254	1	NA	1	1	ER	NA	NA	NA
SEPT10	483	1	0.0745341614906832	479	0.106502306894497	1	NA	12	12	ER	NA	NA	NA
NPHP1	483	2	0.0144927536231884	479	0.81720575015459	2	2	NA	NA	NA	2	0	0.0321744726043893
BUB1	483	1	0.0393374741200828	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
ACOXL	483	6	0.0448585231193927	479	0.174988825784236	6	6	NA	NA	NA	6	0	0.0321744726043893
BCL2L11	483	1	0.0041407867494824	479	0.222456457140389	1	NA	1	1	ER	NA	NA	NA
MERTK	483	1	0.0041407867494824	479	0.72657349266225	1	NA	1	1	ER	NA	NA	NA
FBLN7	483	2	0.0062111801242236	479	0.775126964013747	2	2	NA	NA	NA	2	0	0.0321744726043893
ZC3H8	483	2	0.020703933747412	479	0.533739991208527	2	2	NA	NA	NA	2	0	0.0321744726043893
NT5DC4	483	1	0.010351966873706	479	0.299991322678257	1	NA	9	8	ER	NA	NA	NA
CKAP2L	483	1	0.0062111801242236	479	0.481565968213946	NA	NA	76	73	Firth	NA	NA	NA
IL1A	483	1	0.031055900621118	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
IL36B	483	1	0.0434782608695652	479	0.228691157749574	1	NA	1	1	ER	NA	NA	NA
IL36RN	483	3	0.00483091787439614	479	0.00356811463946978	3	3	NA	NA	NA	3	0	0.0321744726043893
IL1F10	483	1	0.0041407867494824	479	0.224324782769187	1	NA	1	1	ER	NA	NA	NA
IL1RN	483	2	0.0031055900621118	479	0.791261314284268	2	2	NA	NA	NA	2	0	0.0321744726043893
PSD4	483	1	0.05175983436853	479	0.775943118210902	1	NA	3	3	ER	NA	NA	NA
DPP10	483	1	0.010351966873706	479	0.412104003228198	1	NA	3	3	ER	NA	NA	NA
CCDC93	483	1	0.010351966873706	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
MARCO	483	1	0.020703933747412	479	0.701654437959633	1	NA	1	1	ER	NA	NA	NA
C2orf76	483	3	0.082815734989648	479	0.31647415986198	3	3	NA	NA	NA	3	0	0.0321744726043893
DBI	483	3	0.00897170462387854	479	0.0264401388445284	3	3	NA	NA	NA	3	0	0.0321744726043893
SCTR	483	2	0.0072463768115942	479	0.798652472402538	2	2	NA	NA	NA	2	0	0.0321744726043893
PCDP1	483	2	0.0393374741200828	479	0.373119628433318	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM177	483	1	0.0124223602484472	479	0.619644007266398	1	NA	9	9	ER	NA	NA	NA
PTPN4	483	1	0.0124223602484472	479	0.809912090985142	1	NA	4	4	ER	NA	NA	NA
EPB41L5	483	2	0.0527950310559006	479	0.809448535819009	2	2	NA	NA	NA	2	0	0.0321744726043893
GLI2	483	2	0.0403726708074534	479	0.232435581037668	2	2	NA	NA	NA	2	0	0.0321744726043893
CLASP1	483	4	0.0046583850931677	479	0.0200873640869023	4	4	NA	NA	NA	4	0	0.0321744726043893
NIFK	483	2	0.005175983436853	479	0.372618223606226	2	2	NA	NA	NA	2	0	0.0321744726043893
AC114783.1	483	1	0.0248447204968944	479	0.660897950262586	NA	NA	81	77	Firth	NA	NA	NA
CYP27C1	483	1	0.0041407867494824	479	0.646899378515263	1	NA	1	1	ER	NA	NA	NA
ERCC3	483	4	0.0020703933747412	479	0.740709739428646	4	4	NA	NA	NA	4	0	0.0321744726043893
MYO7B	483	5	0.0289855072463768	479	0.00994583432593759	5	5	NA	NA	NA	5	0	0.0321744726043893
GPR17	483	3	0.0434782608695652	479	0.0644060198768771	3	3	NA	NA	NA	3	0	0.0321744726043893
LIMS2	483	1	0.0020703933747412	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
UGGT1	483	1	0.0227743271221532	479	0.743368056890558	1	NA	1	1	ER	NA	NA	NA
CCDC74B	483	1	0.19047619047619	479	0.20661222023267	1	NA	1	1	ER	NA	NA	NA
SMPD4	483	1	0.0041407867494824	479	0.23595972626661	1	NA	1	1	ER	NA	NA	NA
PTPN18	483	3	0.0220841959972395	479	0.858953903737182	3	3	NA	NA	NA	3	0	0.0321744726043893
GPR148	483	1	0.031055900621118	479	0.731449150582078	1	NA	1	1	ER	NA	NA	NA
AMER3	483	3	0.00690131124913734	479	0.731423302630495	3	3	NA	NA	NA	3	0	0.0321744726043893
PLEKHB2	483	1	0.0538302277432712	479	0.728671464100911	1	NA	1	1	ER	NA	NA	NA
POTEE	483	1	0.0124223602484472	479	0.199924779171011	1	NA	1	1	ER	NA	NA	NA
CYP4F31P	483	1	0.0124223602484472	479	0.724314727862831	1	NA	1	1	ER	NA	NA	NA
GPR39	483	1	0	479	0.705861983811499	1	NA	1	1	ER	NA	NA	NA
NCKAP5	483	1	0.0124223602484472	479	0.419638903609484	1	NA	3	3	ER	NA	NA	NA
MGAT5	483	1	0.122153209109731	479	0.730174987411484	1	NA	1	1	ER	NA	NA	NA
TMEM163	483	1	0.0641821946169772	479	0.200679222911965	1	NA	1	1	ER	NA	NA	NA
ACMSD	483	2	0.005175983436853	479	0.772820878680118	2	2	NA	NA	NA	2	0	0.0321744726043893
RAB3GAP1	483	1	0	479	0.324588776344223	1	NA	2	2	ER	NA	NA	NA
ZRANB3	483	3	0.0731538992408558	479	0.0282158619158135	2	2	NA	NA	NA	2	0	0.0321744726043893
UBXN4	483	1	0.0041407867494824	479	0.228925865664807	1	NA	1	1	ER	NA	NA	NA
LCT	483	2	0.010351966873706	479	0.252420292879912	2	2	NA	NA	NA	2	0	0.0321744726043893
THSD7B	483	1	0.0641821946169772	479	0.374531630488738	1	NA	8	8	ER	NA	NA	NA
HNMT	483	1	0.173913043478261	479	0.137018550877545	1	NA	1	1	ER	NA	NA	NA
NXPH2	483	1	0.010351966873706	479	0.0690100280215274	1	NA	2	2	ER	NA	NA	NA
KYNU	483	2	0.0476190476190476	479	0.173333803316736	2	2	NA	NA	NA	2	0	0.0321744726043893
ARHGAP15	483	3	0.118012422360248	479	0.163783508264959	2	2	NA	NA	NA	2	0	0.0321744726043893
GTDC1	483	1	0.0496894409937888	479	0.710647378936254	1	NA	1	1	ER	NA	NA	NA
ZEB2	483	1	0.031055900621118	479	0.419749210239595	1	NA	3	3	ER	NA	NA	NA
ORC4	483	1	0.0393374741200828	479	0.430703380816377	1	NA	3	3	ER	NA	NA	NA
MMADHC	483	1	0	479	0.19439502755917	1	NA	1	1	ER	NA	NA	NA
RBM43	483	1	0.0393374741200828	479	0.791698904140798	1	NA	3	3	ER	NA	NA	NA
NMI	483	1	0.0393374741200828	479	0.216903828515903	1	NA	1	1	ER	NA	NA	NA
TNFAIP6	483	1	0.0248447204968944	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
NEB	483	2	0.0445134575569358	479	0.368789233629672	2	2	NA	NA	NA	2	0	0.0321744726043893
STAM2	483	1	0.0662525879917184	479	1	0	0	NA	NA	NA	NA	NA	NA
GALNT13	483	2	0.0113871635610766	479	0.804746243963309	2	2	NA	NA	NA	2	0	0.0321744726043893
GPD2	483	3	0.0759144237405107	479	0.336069313533287	2	2	NA	NA	NA	2	0	0.0321744726043893
GALNT5	483	5	0.05175983436853	479	0.734528373445731	5	5	NA	NA	NA	5	0	0.0321744726043893
ERMN	483	1	0.0993788819875776	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
CYTIP	483	1	0.0351966873706004	479	0.245935669060715	1	NA	1	1	ER	NA	NA	NA
