set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
PPID	483	1	0	479	0.352387508688776	1	NA	2	2	ER	NA	NA	NA
FNIP2	483	1	0.0062111801242236	479	0.237228943762322	1	NA	1	1	ER	NA	NA	NA
C4orf45	483	1	0.0869565217391304	479	0.89739903212991	1	NA	13	12	ER	NA	NA	NA
RAPGEF2	483	2	0.0124223602484472	479	0.240970796798192	2	2	NA	NA	NA	2	0	0.0321744726043893
FSTL5	483	3	0.0945479641131815	479	0.32451265499103	3	3	NA	NA	NA	3	0	0.0321744726043893
NAF1	483	1	0.0165631469979296	479	0.696980342703738	1	NA	1	1	ER	NA	NA	NA
TKTL2	483	1	0.031055900621118	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
TMA16	483	1	0.0869565217391304	479	0.206970342834142	1	NA	1	1	ER	NA	NA	NA
TRIM60	483	3	0.0041407867494824	479	0.287539328921696	3	3	NA	NA	NA	3	0	0.0321744726043893
TMEM192	483	1	0.0124223602484472	479	0.242059679926095	1	NA	1	1	ER	NA	NA	NA
TLL1	483	3	0.0276052449965493	479	0.154930178276518	3	3	NA	NA	NA	3	0	0.0321744726043893
SPOCK3	483	1	0.173913043478261	479	0.761457016440666	1	NA	2	2	ER	NA	NA	NA
ANXA10	483	2	0.0445134575569358	479	0.342572744484735	2	2	NA	NA	NA	2	0	0.0321744726043893
DDX60	483	2	0.0590062111801242	479	0.588331872095247	2	2	NA	NA	NA	2	0	0.0321744726043893
DDX60L	483	6	0.0659075224292616	479	0.679463818211865	6	6	NA	NA	NA	5	1	0.0321744726043893
PALLD	483	3	0.00690131124913734	479	0.598549249559409	3	3	NA	NA	NA	3	0	0.0321744726043893
CBR4	483	2	0.087991718426501	479	0.755174684454214	2	2	NA	NA	NA	2	0	0.0321744726043893
SH3RF1	483	4	0.0817805383022774	479	0.526817323297359	4	4	NA	NA	NA	4	0	0.0321744726043893
NEK1	483	4	0.0719461697722567	479	0.236982598132411	4	4	NA	NA	NA	4	0	0.0321744726043893
C4orf27	483	2	0.0248447204968944	479	0.857994866111783	2	2	NA	NA	NA	2	0	0.0321744726043893
SAP30	483	1	0.0144927536231884	479	0.735831764779639	1	NA	1	1	ER	NA	NA	NA
CEP44	483	4	0.0300207039337474	479	0.352540405386045	4	4	NA	NA	NA	4	0	0.0321744726043893
HPGD	483	3	0.00759144237405107	479	0.406205818199632	3	3	NA	NA	NA	3	0	0.0321744726043893
GLRA3	483	1	0.041407867494824	479	0.656799238475298	1	NA	1	1	ER	NA	NA	NA
ADAM29	483	1	0.0248447204968944	479	0.210221931459461	1	NA	1	1	ER	NA	NA	NA
WDR17	483	5	0.0409937888198758	479	0.646050191331078	5	5	NA	NA	NA	5	0	0.0321744726043893
SPATA4	483	2	0.005175983436853	479	0.800317487002339	2	2	NA	NA	NA	2	0	0.0321744726043893
ASB5	483	1	0.0124223602484472	479	0.7337468253857	1	NA	1	1	ER	NA	NA	NA
NEIL3	483	1	0.130434782608696	479	0.821109499738829	1	NA	5	5	ER	NA	NA	NA
TENM3	483	2	0.0434782608695652	479	0.820785659630037	2	2	NA	NA	NA	2	0	0.0321744726043893
WWC2	483	2	0.0600414078674948	479	0.808971071909179	2	2	NA	NA	NA	2	0	0.0321744726043893
TRAPPC11	483	2	0.0186335403726708	479	0.0840757623410323	2	2	NA	NA	NA	2	0	0.0321744726043893
STOX2	483	2	0.005175983436853	479	0.0211693292624317	2	2	NA	NA	NA	2	0	0.0321744726043893
ENPP6	483	1	0.142857142857143	479	0.714623273872704	1	NA	1	1	ER	NA	NA	NA
PRIMPOL	483	1	0.0351966873706004	479	0.703403768822699	1	NA	1	1	ER	NA	NA	NA
KIAA1430	483	4	0.098343685300207	479	0.111755661453405	3	3	NA	NA	NA	3	0	0.0321744726043893
SNX25	483	1	0.0848861283643892	479	0.20217848814252	1	NA	1	1	ER	NA	NA	NA
LRP2BP	483	3	0.0131124913733609	479	0.307111357494164	3	3	NA	NA	NA	3	0	0.0321744726043893
C4orf47	483	3	0.0117322291235335	479	0.163947004954364	3	3	NA	NA	NA	3	0	0.0321744726043893
SORBS2	483	2	0.0062111801242236	479	0.0667691685166242	2	2	NA	NA	NA	2	0	0.0321744726043893
TLR3	483	3	0.0082815734989648	479	0.914943003188261	3	3	NA	NA	NA	2	1	0.0321744726043893
FAM149A	483	1	0.0082815734989648	479	0.405307215467414	1	NA	3	3	ER	NA	NA	NA
CYP4V2	483	4	0.0020703933747412	479	0.031151320784818	4	4	NA	NA	NA	4	0	0.0321744726043893
KLKB1	483	3	0.00690131124913734	479	0.676926314955939	3	3	NA	NA	NA	2	1	0.0321744726043893
F11	483	2	0.0072463768115942	479	0.760898425841823	2	2	NA	NA	NA	2	0	0.0321744726043893
ZFP42	483	2	0.0041407867494824	479	0.0346549797555574	2	2	NA	NA	NA	2	0	0.0321744726043893
TRIML1	483	1	0.0538302277432712	479	0.219292469136786	1	NA	4	4	ER	NA	NA	NA
PLEKHG4B	483	3	0.0634920634920635	479	0.758161038250812	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC127	483	3	0.0255348516218081	479	0.641234341691511	3	3	NA	NA	NA	3	0	0.0321744726043893
AHRR	483	1	0.0144927536231884	479	0.22724925414105	1	NA	1	1	ER	NA	NA	NA
EXOC3	483	2	0.0486542443064182	479	0.694596070508453	2	2	NA	NA	NA	2	0	0.0321744726043893
CEP72	483	3	0.0372670807453416	479	0.791880713436328	3	3	NA	NA	NA	3	0	0.0321744726043893
BRD9	483	1	0.0041407867494824	479	0.703166817449882	1	NA	1	1	ER	NA	NA	NA
SLC12A7	483	1	0.167701863354037	479	0.146832925230881	1	NA	1	1	ER	NA	NA	NA
SLC6A19	483	2	0	479	0.586031553291538	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC6A18	483	2	0.0476190476190476	479	0.916177677574228	2	2	NA	NA	NA	1	1	0.0321744726043893
CLPTM1L	483	1	0.0020703933747412	479	0.237894763082943	1	NA	1	1	ER	NA	NA	NA
IRX4	483	1	0.020703933747412	479	0.434245263563747	1	NA	3	3	ER	NA	NA	NA
ADAMTS16	483	1	0.0020703933747412	479	0.68972640044785	1	NA	1	1	ER	NA	NA	NA
KIAA0947	483	3	0.00759144237405107	479	0.120805822881366	3	3	NA	NA	NA	3	0	0.0321744726043893
NSUN2	483	3	0.0082815734989648	479	0.0974822551641345	3	3	NA	NA	NA	3	0	0.0321744726043893
SRD5A1	483	3	0.0179434092477571	479	0.676235856951879	3	3	NA	NA	NA	3	0	0.0321744726043893
C5orf49	483	1	0.031055900621118	479	0.751835535580086	1	NA	2	2	ER	NA	NA	NA
FASTKD3	483	2	0.0248447204968944	479	0.510324822506995	2	2	NA	NA	NA	2	0	0.0321744726043893
MTRR	483	4	0.010351966873706	479	0.892824942926513	4	4	NA	NA	NA	3	1	0.0321744726043893
SEMA5A	483	2	0.10351966873706	479	0.0250033987555379	2	2	NA	NA	NA	2	0	0.0321744726043893
FAM173B	483	2	0.0093167701863354	479	0.228386615519903	2	2	NA	NA	NA	2	0	0.0321744726043893
MARCH6	483	1	0.0041407867494824	479	0.719565119824417	1	NA	1	1	ER	NA	NA	NA
ROPN1L	483	1	0.0082815734989648	479	0.749133152231914	1	NA	2	2	ER	NA	NA	NA
ANKRD33B	483	1	0.161490683229814	479	0.32299110049459	1	NA	2	2	ER	NA	NA	NA
CTNND2	483	1	0.05175983436853	479	0.694557277708194	1	NA	1	1	ER	NA	NA	NA
DNAH5	483	2	0.0238095238095238	479	0.782046764710528	2	2	NA	NA	NA	2	0	0.0321744726043893
FAM105A	483	1	0.0082815734989648	479	0.728117068255603	1	NA	1	1	ER	NA	NA	NA
FAM134B	483	2	0.0766045548654244	479	0.452579170121376	2	2	NA	NA	NA	2	0	0.0321744726043893
MYO10	483	3	0.0138026224982747	479	0.0981849827750907	3	3	NA	NA	NA	3	0	0.0321744726043893
CDH18	483	1	0.182194616977226	479	0.213790923405187	1	NA	1	1	ER	NA	NA	NA
CDH12	483	1	0.142857142857143	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
C5orf17	483	1	0.0600414078674948	479	0.74655821115822	1	NA	1	1	ER	NA	NA	NA
CDH10	483	1	0.169772256728778	479	0.227116728830677	1	NA	1	1	ER	NA	NA	NA
PDZD2	483	3	0.0213940648723257	479	0.755987492181001	3	3	NA	NA	NA	3	0	0.0321744726043893
GOLPH3	483	1	0.0020703933747412	479	0.687494263931206	1	NA	1	1	ER	NA	NA	NA
MTMR12	483	1	0.041407867494824	479	0.716278322104615	1	NA	1	1	ER	NA	NA	NA
NPR3	483	1	0.0559006211180124	479	0.338219213290205	1	NA	2	2	ER	NA	NA	NA
ADAMTS12	483	2	0.0559006211180124	479	0.358635679323786	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC45A2	483	3	0.00552104899930987	479	0.818491221865361	3	3	NA	NA	NA	2	1	0.0321744726043893
AMACR	483	1	0.0020703933747412	479	0.220270443656783	1	NA	1	1	ER	NA	NA	NA
C1QTNF3	483	1	0.136645962732919	479	0.118828507603593	1	NA	2	2	ER	NA	NA	NA
RAI14	483	4	0.020703933747412	479	0.783353105530892	4	4	NA	NA	NA	4	0	0.0321744726043893
TTC23L	483	1	0.0393374741200828	479	0.668322576128341	1	NA	1	1	ER	NA	NA	NA
RAD1	483	1	0.0020703933747412	479	0.22191117473103	1	NA	1	1	ER	NA	NA	NA
BRIX1	483	1	0	479	0.731871166680194	1	NA	1	1	ER	NA	NA	NA
DNAJC21	483	2	0.0020703933747412	479	0.609492244742092	2	2	NA	NA	NA	2	0	0.0321744726043893
AGXT2	483	4	0.0072463768115942	479	0.860484964721726	4	4	NA	NA	NA	4	0	0.0321744726043893
PRLR	483	2	0.0383022774327122	479	0.539952766903251	2	2	NA	NA	NA	2	0	0.0321744726043893
SPEF2	483	7	0.0547175391895889	479	0.337577170528514	7	7	NA	NA	NA	6	1	0.0321744726043893
IL7R	483	3	0.0697032436162871	479	0.763372201681057	3	3	NA	NA	NA	2	1	0.0321744726043893
CAPSL	483	1	0.0455486542443064	479	0.203375836663926	1	NA	1	1	ER	NA	NA	NA
UGT3A1	483	2	0.0186335403726708	479	0.725990842700257	2	2	NA	NA	NA	2	0	0.0321744726043893
UGT3A2	483	2	0.0144927536231884	479	0.154858705638956	2	2	NA	NA	NA	2	0	0.0321744726043893
NADK2	483	1	0.0786749482401656	479	0.227116728830677	1	NA	1	1	ER	NA	NA	NA
SLC1A3	483	1	0	479	0.683344414983612	1	NA	1	1	ER	NA	NA	NA
NIPBL	483	1	0.0144927536231884	479	0.696134512688859	1	NA	1	1	ER	NA	NA	NA
C5orf42	483	7	0.0239574090505768	479	0.356905691947423	7	7	NA	NA	NA	7	0	0.0321744726043893
NUP155	483	1	0	479	0.706020691111669	1	NA	1	1	ER	NA	NA	NA
WDR70	483	1	0.0082815734989648	479	0.710469661536826	1	NA	1	1	ER	NA	NA	NA
GDNF	483	2	0.0134575569358178	479	0.155324335581201	2	2	NA	NA	NA	2	0	0.0321744726043893
EGFLAM	483	7	0.0446613427979888	479	0.156456847481799	7	7	NA	NA	NA	7	0	0.0321744726043893
LIFR	483	1	0.0062111801242236	479	0.745762995231577	1	NA	1	1	ER	NA	NA	NA
OSMR	483	2	0.0279503105590062	479	0.311309880550642	2	2	NA	NA	NA	2	0	0.0321744726043893
RICTOR	483	1	0.109730848861284	479	0.659771774857223	1	NA	1	1	ER	NA	NA	NA
FYB	483	2	0.087991718426501	479	0.751600503523866	1	1	NA	NA	NA	1	0	0.0321744726043893
C9	483	11	0.0163749294184077	479	0.0474249220020252	11	11	NA	NA	NA	11	0	0.0321744726043893
DAB2	483	3	0.0607315389924086	479	0.191991712122141	3	3	NA	NA	NA	3	0	0.0321744726043893
TTC33	483	1	0.0559006211180124	479	0.721498056292503	1	NA	1	1	ER	NA	NA	NA
CARD6	483	5	0.0269151138716356	479	0.317667038087839	5	5	NA	NA	NA	4	1	0.0321744726043893
C7	483	6	0.0721187025534852	479	0.892138567472681	6	6	NA	NA	NA	6	0	0.0321744726043893
MROH2B	483	6	0.0783298826777088	479	0.546120119597013	6	6	NA	NA	NA	6	0	0.0321744726043893
C6	483	3	0.0434782608695652	479	0.815352015383775	3	3	NA	NA	NA	3	0	0.0321744726043893
C5orf51	483	1	0.0082815734989648	479	0.354644988104033	1	NA	2	2	ER	NA	NA	NA
FBXO4	483	1	0.0082815734989648	479	0.791696093037854	1	NA	3	3	ER	NA	NA	NA
GHR	483	3	0.0600414078674948	479	0.0273667116002093	3	3	NA	NA	NA	2	1	0.0321744726043893
CCDC152	483	1	0.0227743271221532	479	0.856441487484358	1	NA	7	7	ER	NA	NA	NA
NIM1K	483	2	0.0445134575569358	479	0.572251223404226	2	2	NA	NA	NA	2	0	0.0321744726043893
C5orf34	483	2	0.0279503105590062	479	0.454019990053645	2	2	NA	NA	NA	2	0	0.0321744726043893
NNT	483	4	0.0512422360248447	479	0.444439324195627	4	4	NA	NA	NA	4	0	0.0321744726043893
MRPS30	483	4	0.0082815734989648	479	0.866290586042984	4	4	NA	NA	NA	4	0	0.0321744726043893
PELO	483	1	0.0020703933747412	479	0.202286893166168	1	NA	1	1	ER	NA	NA	NA
ITGA1	483	1	0.0786749482401656	479	0.0110133409425311	NA	NA	55	53	Firth	NA	NA	NA
ITGA2	483	1	0.0579710144927536	479	0.422949533228995	1	NA	3	3	ER	NA	NA	NA
MOCS2	483	2	0.0134575569358178	479	0.867823603863436	2	2	NA	NA	NA	2	0	0.0321744726043893
NDUFS4	483	1	0.0124223602484472	479	0.703166817449882	1	NA	1	1	ER	NA	NA	NA
HSPB3	483	3	0.0131124913733609	479	0.82650126925406	3	3	NA	NA	NA	3	0	0.0321744726043893
GZMA	483	1	0.126293995859213	479	0.74516063670303	1	NA	2	2	ER	NA	NA	NA
DHX29	483	1	0.0579710144927536	479	0.228345452917491	1	NA	1	1	ER	NA	NA	NA
SKIV2L2	483	1	0.0600414078674948	479	0.172078190794818	1	NA	3	3	ER	NA	NA	NA
SLC38A9	483	1	0.0041407867494824	479	0.224914683021747	1	NA	1	1	ER	NA	NA	NA
IL6ST	483	1	0.122153209109731	479	0.2401343741406	1	NA	1	1	ER	NA	NA	NA
MAP3K1	483	3	0.00897170462387854	479	0.853350118248455	3	3	NA	NA	NA	3	0	0.0321744726043893
MIER3	483	1	0.041407867494824	479	0.145809702069275	1	NA	15	15	ER	NA	NA	NA
GPBP1	483	1	0.0041407867494824	479	0.74655821115822	1	NA	1	1	ER	NA	NA	NA
ACTBL2	483	1	0.041407867494824	479	0.220107811501659	1	NA	1	1	ER	NA	NA	NA
DEPDC1B	483	2	0.0786749482401656	479	0.439770504965496	2	2	NA	NA	NA	2	0	0.0321744726043893
ELOVL7	483	1	0.115942028985507	479	0.702413632016008	1	NA	1	1	ER	NA	NA	NA
ERCC8	483	2	0.0455486542443064	479	0.81043230386809	2	2	NA	NA	NA	2	0	0.0321744726043893
NDUFAF2	483	3	0.0365769496204279	479	0.848179736206494	3	3	NA	NA	NA	3	0	0.0321744726043893
DIMT1	483	2	0.0124223602484472	479	0.108017013200237	2	2	NA	NA	NA	2	0	0.0321744726043893
IPO11	483	1	0.0144927536231884	479	0.237728830138389	1	NA	1	1	ER	NA	NA	NA
LRRC70	483	2	0.0900621118012422	479	0.213084037872921	2	2	NA	NA	NA	2	0	0.0321744726043893
HTR1A	483	1	0.178053830227743	479	0.212252255462086	1	NA	1	1	ER	NA	NA	NA
CENPK	483	1	0.0952380952380952	479	0.677965932597511	1	NA	1	1	ER	NA	NA	NA
PPWD1	483	1	0.0144927536231884	479	0.681402720001813	1	NA	1	1	ER	NA	NA	NA
ERBB2IP	483	1	0.0476190476190476	479	0.713036292128939	1	NA	1	1	ER	NA	NA	NA
SLC30A5	483	1	0.0041407867494824	479	0.368762769751472	1	NA	16	16	ER	NA	NA	NA
CCNB1	483	1	0.0062111801242236	479	0.702413322151368	1	NA	1	1	ER	NA	NA	NA
CENPH	483	1	0.0041407867494824	479	0.339117722177907	1	NA	2	2	ER	NA	NA	NA
CDK7	483	1	0.0476190476190476	479	0.906701262176979	1	NA	19	19	ER	NA	NA	NA
CCDC125	483	3	0.0158730158730159	479	0.245329518424559	3	3	NA	NA	NA	3	0	0.0321744726043893
TAF9	483	1	0.0082815734989648	479	0.71196000795303	1	NA	1	1	ER	NA	NA	NA
RAD17	483	1	0.0538302277432712	479	0.00670863030910835	NA	NA	318	260	Firth	NA	NA	NA
OCLN	483	1	0.0020703933747412	479	0.878719523443669	1	NA	10	10	ER	NA	NA	NA
NAIP	483	2	0.0186335403726708	479	0.128663394874958	2	2	NA	NA	NA	2	0	0.0321744726043893
BDP1	483	5	0.0149068322981366	479	0.732537136173564	5	5	NA	NA	NA	5	0	0.0321744726043893
MRPS27	483	3	0.0393374741200828	479	0.943787211989391	3	3	NA	NA	NA	3	0	0.0321744726043893
PTCD2	483	1	0	479	0.199734138447606	1	NA	1	1	ER	NA	NA	NA
ZNF366	483	1	0.175983436853002	479	0.0978134485287897	1	NA	2	2	ER	NA	NA	NA
TMEM171	483	3	0.0117322291235335	479	0.713595047173967	3	3	NA	NA	NA	3	0	0.0321744726043893
UTP15	483	1	0.0331262939958592	479	0.228691157749574	1	NA	1	1	ER	NA	NA	NA
ARHGEF28	483	4	0.0450310559006211	479	0.4180592032882	4	4	NA	NA	NA	4	0	0.0321744726043893
ENC1	483	1	0.0082815734989648	479	0.724155394190713	1	NA	1	1	ER	NA	NA	NA
HEXB	483	1	0.0020703933747412	479	0.202062476864011	1	NA	1	1	ER	NA	NA	NA
GFM2	483	2	0.0797101449275362	479	0.894559776525567	2	2	NA	NA	NA	1	1	0.0321744726043893
FAM169A	483	2	0.0041407867494824	479	0.858637545649024	2	2	NA	NA	NA	2	0	0.0321744726043893
GCNT4	483	2	0.010351966873706	479	0.0518370676656535	2	2	NA	NA	NA	2	0	0.0321744726043893
ANKRD31	483	1	0.0848861283643892	479	0.493743353414773	1	NA	4	4	ER	NA	NA	NA
POLK	483	3	0.0807453416149068	479	0.0285553571402875	2	2	NA	NA	NA	2	0	0.0321744726043893
POC5	483	2	0.015527950310559	479	0.748327839765014	2	2	NA	NA	NA	2	0	0.0321744726043893
SV2C	483	1	0.0559006211180124	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
IQGAP2	483	5	0.0484472049689441	479	0.89946995421083	5	5	NA	NA	NA	5	0	0.0321744726043893
F2R	483	1	0.0041407867494824	479	0.225663304271481	1	NA	1	1	ER	NA	NA	NA
F2RL1	483	1	0.0062111801242236	479	0.228691157749574	1	NA	1	1	ER	NA	NA	NA
S100Z	483	1	0.0165631469979296	479	0.0389309461942996	1	NA	3	3	ER	NA	NA	NA
PDE8B	483	1	0.0041407867494824	479	0.709079132161938	1	NA	1	1	ER	NA	NA	NA
WDR41	483	8	0.0527950310559006	479	0.703831453701062	8	7	NA	NA	NA	6	1	0.0321744726043893
AP3B1	483	2	0.0072463768115942	479	0.255719040492955	2	2	NA	NA	NA	2	0	0.0321744726043893
SCAMP1	483	1	0.0496894409937888	479	1	1	0	NA	NA	ER	NA	NA	NA
LHFPL2	483	1	0.031055900621118	479	0.206777135421136	1	NA	1	1	ER	NA	NA	NA
ARSB	483	2	0.0072463768115942	479	0.852394917430472	2	2	NA	NA	NA	2	0	0.0321744726043893
DMGDH	483	3	0.0131124913733609	479	0.804715567264215	3	3	NA	NA	NA	3	0	0.0321744726043893
BHMT2	483	1	0.0165631469979296	479	0.410444954837059	1	NA	3	3	ER	NA	NA	NA
BHMT	483	1	0.0269151138716356	479	0.191739341179422	1	NA	1	1	ER	NA	NA	NA
JMY	483	2	0.010351966873706	479	0.647246437937259	2	2	NA	NA	NA	2	0	0.0321744726043893
HOMER1	483	1	0.0186335403726708	479	0.646899378515263	1	NA	1	1	ER	NA	NA	NA
PAPD4	483	1	0.0993788819875776	479	0.697952086254398	1	NA	1	1	ER	NA	NA	NA
CMYA5	483	2	0.087991718426501	479	0.0639286002730595	2	2	NA	NA	NA	2	0	0.0321744726043893
THBS4	483	1	0.010351966873706	479	0.0876358440059383	1	NA	4	4	ER	NA	NA	NA
SERINC5	483	1	0.05175983436853	479	0.338203794343211	1	NA	2	2	ER	NA	NA	NA
SPZ1	483	2	0.015527950310559	479	0.0189575382592623	2	2	NA	NA	NA	2	0	0.0321744726043893
ZFYVE16	483	4	0.0605590062111801	479	0.373589356593924	4	4	NA	NA	NA	4	0	0.0321744726043893
FAM151B	483	3	0.054520358868185	479	0.146532264261038	3	3	NA	NA	NA	3	0	0.0321744726043893
ANKRD34B	483	2	0.0062111801242236	479	0.7836462911298	2	2	NA	NA	NA	2	0	0.0321744726043893
MSH3	483	5	0.0269151138716356	479	0.381857185795578	5	5	NA	NA	NA	5	0	0.0321744726043893
CKMT2	483	4	0.0238095238095238	479	0.438136668038193	4	4	NA	NA	NA	4	0	0.0321744726043893
ACOT12	483	2	0.0320910973084886	479	0.40722630053152	2	2	NA	NA	NA	2	0	0.0321744726043893
ATP6AP1L	483	2	0.0393374741200828	479	0.126222981749937	2	2	NA	NA	NA	2	0	0.0321744726043893
XRCC4	483	1	0.062111801242236	479	0.690048735721063	1	NA	1	1	ER	NA	NA	NA
VCAN	483	4	0.0424430641821946	479	0.569968792839621	4	4	NA	NA	NA	4	0	0.0321744726043893
HAPLN1	483	1	0.180124223602484	479	0.730097321459279	1	NA	1	1	ER	NA	NA	NA
EDIL3	483	1	0.0165631469979296	479	0.796158016435354	1	NA	3	3	ER	NA	NA	NA
TMEM161B	483	1	0.0082815734989648	479	0.245935669060715	1	NA	1	1	ER	NA	NA	NA
MBLAC2	483	3	0.0345065562456867	479	0.866867371419156	3	3	NA	NA	NA	3	0	0.0321744726043893
GPR98	483	1	0.0082815734989648	479	0.215447719557474	1	NA	1	1	ER	NA	NA	NA
FAM172A	483	1	0.0973084886128364	479	0.208147872674457	1	NA	1	1	ER	NA	NA	NA
KIAA0825	483	2	0.05175983436853	479	0.112830732158631	2	2	NA	NA	NA	2	0	0.0321744726043893
FAM81B	483	4	0.0372670807453416	479	0.989425468857772	4	4	NA	NA	NA	4	0	0.0321744726043893
TTC37	483	3	0.0117322291235335	479	0.124299616516799	3	3	NA	NA	NA	3	0	0.0321744726043893
ARSK	483	1	0.0434782608695652	479	0.146832925230881	1	NA	1	1	ER	NA	NA	NA
RHOBTB3	483	1	0.0952380952380952	479	0.692761134824942	1	NA	1	1	ER	NA	NA	NA
PCSK1	483	2	0.0031055900621118	479	0.617594174287212	2	2	NA	NA	NA	1	1	0.0321744726043893
ERAP1	483	2	0.005175983436853	479	0.714225596376217	2	2	NA	NA	NA	2	0	0.0321744726043893
ERAP2	483	6	0.0731538992408558	479	0.8000356151527	6	5	NA	NA	NA	4	1	0.0321744726043893
LNPEP	483	1	0.122153209109731	479	0.341027720710343	1	NA	2	2	ER	NA	NA	NA
LIX1	483	1	0.0144927536231884	479	0.734858951490093	1	NA	1	1	ER	NA	NA	NA
RIOK2	483	4	0.0584886128364389	479	0.670447837023916	4	4	NA	NA	NA	3	1	0.0321744726043893
SLCO6A1	483	1	0.010351966873706	479	0.208920279774627	1	NA	1	1	ER	NA	NA	NA
PAM	483	4	0.0771221532091097	479	0.490183334805752	4	4	NA	NA	NA	3	1	0.0321744726043893
FER	483	1	0.0269151138716356	479	0.727747118833385	1	NA	1	1	ER	NA	NA	NA
TMEM232	483	2	0.056935817805383	479	0.706006778251409	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC25A46	483	1	0.0082815734989648	479	0.233262501991767	1	NA	1	1	ER	NA	NA	NA
TSLP	483	3	0.00483091787439614	479	0.455221823387707	3	3	NA	NA	NA	3	0	0.0321744726043893
WDR36	483	4	0.0574534161490683	479	0.601831074054996	4	4	NA	NA	NA	4	0	0.0321744726043893
CAMK4	483	1	0.0393374741200828	479	1	0	0	NA	NA	NA	NA	NA	NA
STARD4	483	2	0.0455486542443064	479	0.517199612856606	2	2	NA	NA	NA	2	0	0.0321744726043893
NREP	483	2	0.0300207039337474	479	0.72755425941529	2	2	NA	NA	NA	2	0	0.0321744726043893
EPB41L4A	483	3	0.0552104899930987	479	0.713967296269491	3	3	NA	NA	NA	3	0	0.0321744726043893
APC	483	10	0.0434782608695652	479	0.228242818358528	10	10	NA	NA	NA	3	7	0.0321744726043893
MCC	483	2	0.107660455486542	479	0.761831510426446	1	1	NA	NA	NA	1	0	0.0321744726043893
TSSK1B	483	1	0.0455486542443064	479	0.72657349266225	1	NA	1	1	ER	NA	NA	NA
YTHDC2	483	2	0.0548654244306418	479	0.704097300264472	2	2	NA	NA	NA	2	0	0.0321744726043893
TRIM36	483	1	0.0020703933747412	479	0.657304855588567	1	NA	1	1	ER	NA	NA	NA
FEM1C	483	1	0.0020703933747412	479	0.659771774857223	1	NA	1	1	ER	NA	NA	NA
CDO1	483	2	0.0300207039337474	479	0.737569838854034	2	2	NA	NA	NA	2	0	0.0321744726043893
ATG12	483	1	0.0020703933747412	479	0.243481809133093	1	NA	1	1	ER	NA	NA	NA
AQPEP	483	2	0.041407867494824	479	0.684839660603421	2	2	NA	NA	NA	2	0	0.0321744726043893
ARL14EPL	483	1	0.0124223602484472	479	0.698308451492246	1	NA	1	1	ER	NA	NA	NA
DTWD2	483	1	0.0289855072463768	479	0.225035653829462	1	NA	1	1	ER	NA	NA	NA
DMXL1	483	6	0.0624568668046929	479	0.220815925724368	6	6	NA	NA	NA	6	0	0.0321744726043893
HSD17B4	483	1	0.0848861283643892	479	0.193004031973813	NA	NA	444	356	Firth	NA	NA	NA
FAM170A	483	1	0.010351966873706	479	0.223141949670439	1	NA	1	1	ER	NA	NA	NA
SRFBP1	483	1	0.101449275362319	479	0.233689740031292	1	NA	1	1	ER	NA	NA	NA
ZNF474	483	3	0.0144927536231884	479	0.447281112877799	3	3	NA	NA	NA	2	1	0.0321744726043893
SNCAIP	483	3	0.0062111801242236	479	0.838507565408884	3	3	NA	NA	NA	3	0	0.0321744726043893
PPIC	483	2	0.015527950310559	479	0.849403472992296	2	2	NA	NA	NA	2	0	0.0321744726043893
CEP120	483	3	0.0759144237405107	479	0.295016224493307	3	3	NA	NA	NA	3	0	0.0321744726043893
ZNF608	483	4	0.0056935817805383	479	0.815282704738867	4	4	NA	NA	NA	4	0	0.0321744726043893
GRAMD3	483	3	0.0814354727398206	479	0.418860716825092	3	3	NA	NA	NA	3	0	0.0321744726043893
ALDH7A1	483	1	0.0165631469979296	479	0.694557277708194	1	NA	1	1	ER	NA	NA	NA
MEGF10	483	1	0.0600414078674948	479	0.145048857593742	1	NA	1	1	ER	NA	NA	NA
SLC12A2	483	1	0.082815734989648	479	0.681402720001813	1	NA	1	1	ER	NA	NA	NA
FBN2	483	3	0.0020703933747412	479	0.190982663210086	3	3	NA	NA	NA	3	0	0.0321744726043893
SLC27A6	483	2	0.0600414078674948	479	0.786255702744676	2	2	NA	NA	NA	2	0	0.0321744726043893
RAPGEF6	483	2	0.0093167701863354	479	0.634053162974699	2	2	NA	NA	NA	2	0	0.0321744726043893
FNIP1	483	2	0.0341614906832298	479	0.487941373563431	2	2	NA	NA	NA	2	0	0.0321744726043893
ACSL6	483	2	0.0113871635610766	479	0.709736500595479	2	2	NA	NA	NA	2	0	0.0321744726043893
CSF2	483	1	0.0062111801242236	479	0.717930526004109	1	NA	1	1	ER	NA	NA	NA
P4HA2	483	1	0.0227743271221532	479	0.6942356788845	1	NA	1	1	ER	NA	NA	NA
SLC22A4	483	2	0.0020703933747412	479	0.28986729214582	2	2	NA	NA	NA	2	0	0.0321744726043893
