set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
LTBP1	483	5	0.05175983436853	479	0.162374388975844	5	5	33	33	ER.A	NA	NA	NA
FAM98A	483	2	0.0031055900621118	479	0.927346296481813	2	2	16	16	ER	NA	NA	NA
CRIM1	483	1	0.0020703933747412	479	0.757027701916548	1	NA	2	2	ER	NA	NA	NA
FEZ2	483	4	0.0300207039337474	479	0.0362032217059147	4	4	4	4	ER	NA	NA	NA
VIT	483	3	0.0807453416149068	479	0.43112340802543	3	2	6	6	ER	NA	NA	NA
EIF2AK2	483	3	0.0248447204968944	479	0.610191025868678	3	3	3	3	ER	NA	NA	NA
SULT6B1	483	1	0.0082815734989648	479	0.220261039548607	1	NA	1	1	ER	NA	NA	NA
CEBPZ	483	4	0.0124223602484472	479	0.321105835208715	4	4	9	8	ER	NA	NA	NA
NDUFAF7	483	1	0.0227743271221532	479	0.245228860621393	1	NA	1	1	ER	NA	NA	NA
QPCT	483	4	0.0367494824016563	479	0.0353664575063152	4	4	5	5	ER	NA	NA	NA
RMDN2	483	1	0.0020703933747412	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
CYP1B1	483	2	0.0020703933747412	479	0.882888365364591	2	2	3	3	ER	NA	NA	NA
GALM	483	1	0.0020703933747412	479	0.191107391781087	1	NA	1	1	ER	NA	NA	NA
DHX57	483	3	0.0331262939958592	479	0.396133242927037	3	3	67	67	MA	NA	NA	NA
ARHGEF33	483	1	0.0020703933747412	479	0.716278322104615	1	NA	1	1	ER	NA	NA	NA
CDKL4	483	3	0.0510697032436163	479	0.122192148430108	3	3	3	3	ER	NA	NA	NA
SLC8A1	483	1	0.159420289855072	479	0.696289910784645	1	NA	1	1	ER	NA	NA	NA
C2orf91	483	1	0.0600414078674948	479	0.550343016251079	NA	NA	274	243	Firth	NA	NA	NA
PKDCC	483	1	0.0538302277432712	479	0.153860886519941	1	NA	1	1	ER	NA	NA	NA
MTA3	483	1	0.0041407867494824	479	0.691573882118589	1	NA	1	1	ER	NA	NA	NA
OXER1	483	1	0.093167701863354	479	0.0951973062077267	1	NA	2	2	ER	NA	NA	NA
HAAO	483	1	0.0082815734989648	479	0.161990264811606	1	NA	1	1	ER	NA	NA	NA
THADA	483	2	0.0072463768115942	479	0.0969691590398679	2	2	2	2	ER	NA	NA	NA
PLEKHH2	483	2	0.0020703933747412	479	0.0914285243623763	2	2	2	2	ER	NA	NA	NA
DYNC2LI1	483	1	0.0455486542443064	479	0.233262501991767	1	NA	1	1	ER	NA	NA	NA
ABCG5	483	3	0.00483091787439614	479	0.184871358692284	3	3	4	4	ER	NA	NA	NA
ABCG8	483	4	0.0046583850931677	479	0.758983681536838	4	4	4	4	ER	NA	NA	NA
LRPPRC	483	4	0.020703933747412	479	0.0686490942732607	4	4	4	4	ER	NA	NA	NA
PPM1B	483	1	0.0476190476190476	479	0.668494524148606	1	NA	1	1	ER	NA	NA	NA
SLC3A1	483	7	0.0153800650695061	479	0.819046995250725	7	7	105	99	MA	NA	NA	NA
PREPL	483	1	0.020703933747412	479	0.727996471758613	1	NA	1	1	ER	NA	NA	NA
SRBD1	483	2	0.105590062111801	479	0.537295619236539	2	2	110	97	MA	NA	NA	NA
EPAS1	483	2	0.0010351966873706	479	0.0716022963161243	2	2	2	2	ER	NA	NA	NA
ATP6V1E2	483	1	0.136645962732919	479	0.32031955683278	1	NA	6	6	ER	NA	NA	NA
SOCS5	483	1	0.0807453416149068	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
LINC01118	483	1	0.0807453416149068	479	0.209179789922924	1	NA	1	1	ER	NA	NA	NA
TTC7A	483	5	0.0128364389233954	479	0.45105100519449	5	5	6	6	ER	NA	NA	NA
C2orf61	483	1	0.0062111801242236	479	0.331964813615368	1	NA	20	19	ER	NA	NA	NA
MSH2	483	2	0.005175983436853	479	0.870547688770729	2	2	2	2	ER	NA	NA	NA
MSH6	483	5	0.0111801242236025	479	0.20330449598329	5	5	11	10	ER	NA	NA	NA
PPP1R21	483	3	0.0117322291235335	479	0.252764342817215	3	3	5	5	ER	NA	NA	NA
STON1	483	3	0.072463768115942	479	0.60325847620948	3	2	6	6	ER	NA	NA	NA
LHCGR	483	1	0.0144927536231884	479	0.734087042389437	1	NA	1	1	ER	NA	NA	NA
FSHR	483	2	0.0848861283643892	479	0.43609887038984	2	2	878	360	MA	NA	NA	NA
NRXN1	483	1	0.0165631469979296	479	0.728305734326347	1	NA	1	1	ER	NA	NA	NA
GPR75-ASB3	483	4	0.0646997929606625	479	0.0740962998671671	4	4	14	13	ER	NA	NA	NA
CHAC2	483	3	0.0524499654934438	479	0.661307899119045	3	3	5	5	ER	NA	NA	NA
GPR75	483	1	0.0248447204968944	479	0.737966507357124	1	NA	1	1	ER	NA	NA	NA
PSME4	483	1	0.0600414078674948	479	0.657304855588567	1	NA	1	1	ER	NA	NA	NA
TSPYL6	483	3	0.00483091787439614	479	0.277817174394637	3	3	29	28	ER.A	NA	NA	NA
SPTBN1	483	1	0	479	0.708883749479961	1	NA	1	1	ER	NA	NA	NA
EML6	483	4	0.0455486542443064	479	0.11556721783332	4	4	4	4	ER	NA	NA	NA
RTN4	483	4	0.0507246376811594	479	0.71983923912795	4	4	8	7	ER	NA	NA	NA
CLHC1	483	1	0.169772256728778	479	0.859301373303622	1	NA	7	7	ER	NA	NA	NA
MTIF2	483	3	0.0082815734989648	479	0.0405243057628587	3	2	3	3	ER	NA	NA	NA
CCDC88A	483	2	0.0600414078674948	479	0.553563147800071	2	2	2	2	ER	NA	NA	NA
PNPT1	483	1	0.0020703933747412	479	0.190875144598723	1	NA	1	1	ER	NA	NA	NA
EFEMP1	483	1	0.0248447204968944	479	0.467740069759115	NA	NA	23	23	Firth	NA	NA	NA
VRK2	483	6	0.0175983436853002	479	0.722632689379448	6	6	6	6	ER	NA	NA	NA
FANCL	483	1	0.0248447204968944	479	0.170736295008002	1	NA	3	3	ER	NA	NA	NA
PUS10	483	1	0.041407867494824	479	0.732661297194963	1	NA	1	1	ER	NA	NA	NA
KIAA1841	483	3	0.0510697032436163	479	0.410823261415652	3	3	87	84	MA	NA	NA	NA
AHSA2	483	1	0.010351966873706	479	0.847795788450706	1	NA	3	2	ER	NA	NA	NA
USP34	483	3	0.062111801242236	479	0.587621824371213	3	3	3	3	ER	NA	NA	NA
FAM161A	483	2	0.0031055900621118	479	0.552020560970811	2	2	2	2	ER	NA	NA	NA
COMMD1	483	1	0.0082815734989648	479	0.534461664561289	NA	NA	26	26	Firth	NA	NA	NA
EHBP1	483	4	0.0833333333333333	479	0.647419492563788	4	4	6	6	ER	NA	NA	NA
VPS54	483	1	0.062111801242236	479	0.663790303453814	1	NA	1	1	ER	NA	NA	NA
PELI1	483	1	0	479	0.725022098217627	1	NA	1	1	ER	NA	NA	NA
AFTPH	483	3	0.0179434092477571	479	0.288560963571755	3	3	4	4	ER	NA	NA	NA
SERTAD2	483	1	0.0020703933747412	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
SLC1A4	483	2	0.0175983436853002	479	0.108662991505413	2	2	2	2	ER	NA	NA	NA
CEP68	483	2	0.0031055900621118	479	0.225139452306065	2	2	2	2	ER	NA	NA	NA
ETAA1	483	1	0.0786749482401656	479	0.153492255658353	1	NA	1	1	ER	NA	NA	NA
PLEK	483	1	0.0703933747412008	479	0.485435461382608	1	NA	4	4	ER	NA	NA	NA
APLF	483	5	0.114699792960663	479	0.727404720935689	5	4	48	47	MA	NA	NA	NA
PROKR1	483	1	0.0041407867494824	479	0.208147872674457	1	NA	1	1	ER	NA	NA	NA
ARHGAP25	483	1	0.0062111801242236	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
GKN2	483	1	0.0559006211180124	479	0.482875138016037	NA	NA	56	54	Firth	NA	NA	NA
ANTXR1	483	1	0.0041407867494824	479	0.145048857593742	1	NA	1	1	ER	NA	NA	NA
AAK1	483	1	0.0227743271221532	479	0.88543701781926	1	NA	12	12	ER	NA	NA	NA
ANXA4	483	1	0.0559006211180124	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
PCBP1	483	1	0	479	0.727933378987146	1	NA	1	1	ER	NA	NA	NA
C2orf42	483	1	0.0124223602484472	479	0.683344414983612	1	NA	1	1	ER	NA	NA	NA
PCYOX1	483	2	0.0041407867494824	479	0.0931497243514764	2	2	2	2	ER	NA	NA	NA
FIGLA	483	1	0.0020703933747412	479	0.361039985155496	1	NA	2	2	ER	NA	NA	NA
CLEC4F	483	1	0.0186335403726708	479	0.202286893166168	1	NA	1	1	ER	NA	NA	NA
CD207	483	2	0.0072463768115942	479	0.0499531483423423	2	1	3	3	ER	NA	NA	NA
ATP6V1B1	483	1	0.0041407867494824	479	0.227133848043307	1	NA	1	1	ER	NA	NA	NA
ANKRD53	483	2	0.0144927536231884	479	0.780119080101422	2	2	9	9	ER	NA	NA	NA
TEX261	483	2	0.0031055900621118	479	0.867362475165062	2	2	2	2	ER	NA	NA	NA
NAGK	483	1	0.0020703933747412	479	0.714623273872704	1	NA	1	1	ER	NA	NA	NA
MCEE	483	1	0.0062111801242236	479	0.548056366096171	1	NA	6	6	ER	NA	NA	NA
MPHOSPH10	483	2	0.0341614906832298	479	0.908862433548382	2	2	6	6	ER	NA	NA	NA
ZNF638	483	3	0.0269151138716356	479	0.266381218461404	3	3	3	3	ER	NA	NA	NA
DYSF	483	5	0.0314699792960662	479	0.989399809481891	5	5	13	13	ER	NA	NA	NA
EXOC6B	483	3	0.0586611456176674	479	0.562902697600071	3	3	4	4	ER	NA	NA	NA
SPR	483	1	0	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
SMYD5	483	1	0.0082815734989648	479	0.749015844984915	1	NA	2	2	ER	NA	NA	NA
CCT7	483	1	0.0144927536231884	479	0.157572432515399	1	NA	1	1	ER	NA	NA	NA
ALMS1	483	1	0.0559006211180124	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
NAT8	483	1	0.0227743271221532	479	0.751894896517455	1	NA	2	2	ER	NA	NA	NA
DUSP11	483	1	0.0124223602484472	479	0.693774183781056	1	NA	1	1	ER	NA	NA	NA
C2orf78	483	1	0.0144927536231884	479	0.199499852914824	1	NA	1	1	ER	NA	NA	NA
STAMBP	483	1	0.0062111801242236	479	0.734087042389437	1	NA	1	1	ER	NA	NA	NA
DGUOK	483	2	0.005175983436853	479	0.537709004857878	2	2	21	21	ER.A	NA	NA	NA
MTHFD2	483	1	0.0455486542443064	479	0.721094382155712	1	NA	1	1	ER	NA	NA	NA
SLC4A5	483	1	0.0020703933747412	479	0.73804531682115	1	NA	1	1	ER	NA	NA	NA
DCTN1	483	3	0.0041407867494824	479	0.719893679955951	3	3	7	7	ER	NA	NA	NA
C2orf81	483	1	0.0496894409937888	479	0.839597175859549	1	NA	6	6	ER	NA	NA	NA
WDR54	483	1	0.0227743271221532	479	0.700533155057066	1	NA	1	1	ER	NA	NA	NA
MOGS	483	2	0.0300207039337474	479	0.516527039622257	2	2	2	2	ER	NA	NA	NA
MRPL53	483	1	0.0227743271221532	479	0.220933022346138	1	NA	1	1	ER	NA	NA	NA
CCDC142	483	1	0.0248447204968944	479	0.829877376267894	1	NA	5	5	ER	NA	NA	NA
TTC31	483	1	0.0062111801242236	479	0.728117068255603	1	NA	1	1	ER	NA	NA	NA
DQX1	483	2	0.0020703933747412	479	0.488726747691995	2	2	2	2	ER	NA	NA	NA
AUP1	483	3	0.00276052449965493	479	0.239935326162118	3	3	3	3	ER	NA	NA	NA
HTRA2	483	2	0.0010351966873706	479	0.601764035129917	2	2	3	3	ER	NA	NA	NA
LOXL3	483	1	0.0062111801242236	479	0.227936224908243	1	NA	1	1	ER	NA	NA	NA
M1AP	483	2	0.0351966873706004	479	0.182783372595992	2	2	3	3	ER	NA	NA	NA
SEMA4F	483	2	0.0248447204968944	479	0.0849404807550374	2	2	2	2	ER	NA	NA	NA
HK2	483	4	0.0082815734989648	479	0.894527748341056	4	4	4	4	ER	NA	NA	NA
TACR1	483	1	0.010351966873706	479	0.0959805881049422	1	NA	2	2	ER	NA	NA	NA
EVA1A	483	1	0.0289855072463768	479	0.113776486793763	1	NA	2	2	ER	NA	NA	NA
GCFC2	483	2	0.0424430641821946	479	0.803104250231736	2	2	2	2	ER	NA	NA	NA
REG3G	483	1	0.0890269151138716	479	0.733662494501553	1	NA	1	1	ER	NA	NA	NA
LRRTM1	483	2	0.0020703933747412	479	0.098835188282775	2	2	2	2	ER	NA	NA	NA
CTNNA2	483	1	0.151138716356108	479	0.726214090445726	1	NA	1	1	ER	NA	NA	NA
DNAH6	483	6	0.08040027605245	479	0.310367723243363	6	6	49	48	MA	NA	NA	NA
KCMF1	483	1	0.0269151138716356	479	0.233262501991767	1	NA	1	1	ER	NA	NA	NA
RETSAT	483	3	0.0138026224982747	479	0.490402680518129	3	3	3	3	ER	NA	NA	NA
CAPG	483	3	0.0062111801242236	479	0.454949214757626	3	3	7	7	ER	NA	NA	NA
GGCX	483	2	0	479	0.8365922787618	2	2	2	2	ER	NA	NA	NA
VAMP5	483	1	0.0124223602484472	479	0.646899378515263	1	NA	1	1	ER	NA	NA	NA
C2orf68	483	1	0.0993788819875776	479	0.196002706929462	1	NA	1	1	ER	NA	NA	NA
SFTPB	483	2	0.0113871635610766	479	0.42165309876694	2	2	3	3	ER	NA	NA	NA
GNLY	483	2	0.0238095238095238	479	0.523310166322332	2	2	4	4	ER	NA	NA	NA
RNF103	483	3	0.0158730158730159	479	0.598104794283575	3	3	3	3	ER	NA	NA	NA
RMND5A	483	1	0.0248447204968944	479	0.663680484051401	1	NA	1	1	ER	NA	NA	NA
RGPD1	483	1	0.167701863354037	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
SMYD1	483	3	0.109730848861284	479	0.504435033334799	3	2	2	2	ER	NA	NA	NA
THNSL2	483	1	0.0041407867494824	479	0.65406295072581	1	NA	1	1	ER	NA	NA	NA
EIF2AK3	483	1	0.0372670807453416	479	0.696618904572699	1	NA	1	1	ER	NA	NA	NA
IGKC	483	4	0.005175983436853	479	0.044256476577186	4	4	4	4	ER	NA	NA	NA
AC096579.7	483	1	0.0041407867494824	479	0.726773632341922	1	NA	1	1	ER	NA	NA	NA
IGKV1-5	483	1	0.010351966873706	479	1	0	0	NA	NA	NA	NA	NA	NA
IGKV1-9	483	1	0.0082815734989648	479	0.683344414983612	1	NA	1	1	ER	NA	NA	NA
IGKV1D-42	483	2	0.0507246376811594	479	0.892665054881528	2	2	4	4	ER	NA	NA	NA
IGKV1D-43	483	1	0.0082815734989648	479	0.737043890030356	1	NA	1	1	ER	NA	NA	NA
IGKV1D-8	483	1	0.010351966873706	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
TEKT4	483	1	0.0082815734989648	479	0.0807559401676631	NA	NA	43	43	Firth	NA	NA	NA
ZNF514	483	3	0.0110420979986197	479	0.899744901481982	3	3	3	3	ER	NA	NA	NA
PROM2	483	2	0.0238095238095238	479	0.326251154009564	2	2	2	2	ER	NA	NA	NA
KCNIP3	483	1	0.0020703933747412	479	0.687287546806823	1	NA	1	1	ER	NA	NA	NA
ADRA2B	483	1	0	479	0.742902150203514	1	NA	2	2	ER	NA	NA	NA
CIAO1	483	1	0.0062111801242236	479	0.117075809482024	1	NA	2	2	ER	NA	NA	NA
SNRNP200	483	2	0.0010351966873706	479	0.85922839955005	2	2	2	2	ER	NA	NA	NA
ITPRIPL1	483	3	0.00345065562456867	479	0.937073933474404	3	3	5	5	ER	NA	NA	NA
CNNM4	483	2	0.0010351966873706	479	0.319991533826253	2	2	2	2	ER	NA	NA	NA
SEMA4C	483	2	0.153209109730849	479	0.713576215850978	2	1	1	1	ER	NA	NA	NA
FAM178B	483	1	0.0062111801242236	479	0.339658627340113	1	NA	2	2	ER	NA	NA	NA
FAHD2B	483	1	0.0041407867494824	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
ANKRD36	483	2	0.05175983436853	479	0.745861820016585	2	2	2	2	ER	NA	NA	NA
ACTR1B	483	1	0.0269151138716356	479	0.155160733139781	NA	NA	62	59	Firth	NA	NA	NA
ZAP70	483	1	0.0082815734989648	479	0.233135182173957	1	NA	1	1	ER	NA	NA	NA
TMEM131	483	4	0.0331262939958592	479	0.0617444777707447	4	4	4	4	ER	NA	NA	NA
VWA3B	483	1	0.0144927536231884	479	0.633407538393824	NA	NA	62	62	Firth	NA	NA	NA
AC092675.3	483	1	0.0186335403726708	479	0.16367620087307	1	NA	1	1	ER	NA	NA	NA
CNGA3	483	1	0.0020703933747412	479	0.722724623947854	1	NA	1	1	ER	NA	NA	NA
INPP4A	483	1	0.010351966873706	479	0.355842190175553	1	NA	2	2	ER	NA	NA	NA
UNC50	483	2	0.056935817805383	479	0.100383805224357	2	2	2	2	ER	NA	NA	NA
KIAA1211L	483	1	0.0579710144927536	479	0.74642625784475	1	NA	2	2	ER	NA	NA	NA
TSGA10	483	1	0.0124223602484472	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
LIPT1	483	2	0.005175983436853	479	0.875219240988666	2	2	2	2	ER	NA	NA	NA
LYG1	483	1	0.010351966873706	479	0.0515175466560577	1	NA	2	2	ER	NA	NA	NA
EIF5B	483	1	0.0372670807453416	479	0.607292099787102	1	NA	8	8	ER	NA	NA	NA
REV1	483	4	0.0093167701863354	479	0.0269784181043789	4	4	4	4	ER	NA	NA	NA
LONRF2	483	1	0.0289855072463768	479	0.235800721484383	1	NA	1	1	ER	NA	NA	NA
RPL31	483	1	0.0062111801242236	479	0.734172128428919	1	NA	2	2	ER	NA	NA	NA
TBC1D8	483	1	0.0041407867494824	479	0.655552979530432	1	NA	1	1	ER	NA	NA	NA
RFX8	483	1	0.0289855072463768	479	0.423921112705388	1	NA	10	10	ER	NA	NA	NA
IL1R2	483	2	0.005175983436853	479	0.513518687853866	2	2	2	2	ER	NA	NA	NA
IL1R1	483	1	0.0062111801242236	479	0.699954507198277	1	NA	1	1	ER	NA	NA	NA
IL1RL2	483	1	0.0041407867494824	479	0.230909988056021	1	NA	1	1	ER	NA	NA	NA
IL1RL1	483	5	0.0273291925465838	479	0.916121604964906	5	5	5	5	ER	NA	NA	NA
SLC9A4	483	1	0.0041407867494824	479	0.223141949670439	1	NA	1	1	ER	NA	NA	NA
MFSD9	483	2	0.0020703933747412	479	0.379977420338816	2	2	6	6	ER	NA	NA	NA
TMEM182	483	3	0.0848861283643892	479	0.397997242742112	3	3	3	3	ER	NA	NA	NA
MRPS9	483	3	0.0731538992408558	479	0.527503486877228	3	3	3	3	ER	NA	NA	NA
C2orf49	483	1	0.0041407867494824	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
FHL2	483	1	0.0186335403726708	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
C2orf40	483	3	0.0255348516218081	479	0.329619504182128	3	3	3	3	ER	NA	NA	NA
UXS1	483	2	0.0859213250517598	479	0.863694468433126	2	2	2	2	ER	NA	NA	NA
SULT1C3	483	1	0.144927536231884	479	0.308091147968248	1	NA	12	12	ER	NA	NA	NA
SULT1C2	483	5	0.0397515527950311	479	0.801898021477451	5	5	9	9	ER	NA	NA	NA
SULT1C4	483	1	0.0393374741200828	479	0.822988389089741	1	NA	4	4	ER	NA	NA	NA
LIMS1	483	1	0.0165631469979296	479	0.735973345404495	1	NA	1	1	ER	NA	NA	NA
EDAR	483	2	0.0082815734989648	479	0.198598531634862	2	2	15	13	ER	NA	NA	NA
SH3RF3	483	1	0.0144927536231884	479	0.710647378936254	1	NA	1	1	ER	NA	NA	NA
SEPT10	483	1	0.0745341614906832	479	0.106502306894497	1	NA	12	12	ER	NA	NA	NA
NPHP1	483	2	0.0144927536231884	479	0.874082732055141	2	2	2	2	ER	NA	NA	NA
BUB1	483	1	0.0393374741200828	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
ACOXL	483	6	0.0448585231193927	479	0.353089886302051	6	6	7	7	ER	NA	NA	NA
BCL2L11	483	1	0.0041407867494824	479	0.222456457140389	1	NA	1	1	ER	NA	NA	NA
MERTK	483	1	0.0041407867494824	479	0.72657349266225	1	NA	1	1	ER	NA	NA	NA
FBLN7	483	2	0.0062111801242236	479	0.742357112062373	2	2	5	5	ER	NA	NA	NA
ZC3H8	483	2	0.020703933747412	479	0.352855906606809	2	2	7	7	ER	NA	NA	NA
NT5DC4	483	1	0.010351966873706	479	0.299991322678257	1	NA	9	8	ER	NA	NA	NA
CKAP2L	483	1	0.0062111801242236	479	0.481565968213946	NA	NA	76	73	Firth	NA	NA	NA
IL1A	483	1	0.031055900621118	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
IL36B	483	1	0.0434782608695652	479	0.228691157749574	1	NA	1	1	ER	NA	NA	NA
IL36RN	483	3	0.00483091787439614	479	0.00550669130924321	3	3	6	6	ER	NA	NA	NA
IL1F10	483	1	0.0041407867494824	479	0.224324782769187	1	NA	1	1	ER	NA	NA	NA
IL1RN	483	2	0.0031055900621118	479	0.874147674136348	2	2	2	2	ER	NA	NA	NA
PSD4	483	1	0.05175983436853	479	0.775943118210902	1	NA	3	3	ER	NA	NA	NA
DPP10	483	1	0.010351966873706	479	0.412104003228198	1	NA	3	3	ER	NA	NA	NA
CCDC93	483	1	0.010351966873706	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
MARCO	483	1	0.020703933747412	479	0.701654437959633	1	NA	1	1	ER	NA	NA	NA
C2orf76	483	3	0.082815734989648	479	0.14360670220735	3	3	7	7	ER	NA	NA	NA
DBI	483	3	0.00897170462387854	479	0.110319363014102	3	3	4	4	ER	NA	NA	NA
SCTR	483	2	0.0072463768115942	479	0.266914511331623	2	2	2	2	ER	NA	NA	NA
PCDP1	483	2	0.0393374741200828	479	0.531779410211306	2	2	2	2	ER	NA	NA	NA
TMEM177	483	1	0.0124223602484472	479	0.619644007266398	1	NA	9	9	ER	NA	NA	NA
PTPN4	483	1	0.0124223602484472	479	0.809912090985142	1	NA	4	4	ER	NA	NA	NA
EPB41L5	483	2	0.0527950310559006	479	0.884550428124571	2	2	5	5	ER	NA	NA	NA
GLI2	483	2	0.0403726708074534	479	0.326362103422538	2	2	15	15	ER	NA	NA	NA
CLASP1	483	4	0.0046583850931677	479	0.107951458410223	4	4	4	4	ER	NA	NA	NA
NIFK	483	2	0.005175983436853	479	0.503829702845019	2	2	2	2	ER	NA	NA	NA
AC114783.1	483	1	0.0248447204968944	479	0.660897950262586	NA	NA	81	77	Firth	NA	NA	NA
CYP27C1	483	1	0.0041407867494824	479	0.646899378515263	1	NA	1	1	ER	NA	NA	NA
ERCC3	483	4	0.0020703933747412	479	0.76113342911111	4	4	5	4	ER	NA	NA	NA
MYO7B	483	5	0.0289855072463768	479	0.0256631701500791	5	5	12	11	ER	NA	NA	NA
GPR17	483	3	0.0434782608695652	479	0.226894050668012	3	3	3	3	ER	NA	NA	NA
LIMS2	483	1	0.0020703933747412	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
UGGT1	483	1	0.0227743271221532	479	0.743368056890558	1	NA	1	1	ER	NA	NA	NA
CCDC74B	483	1	0.19047619047619	479	0.20661222023267	1	NA	1	1	ER	NA	NA	NA
SMPD4	483	1	0.0041407867494824	479	0.23595972626661	1	NA	1	1	ER	NA	NA	NA
PTPN18	483	3	0.0220841959972395	479	0.871118302934332	3	3	3	2	ER	NA	NA	NA
GPR148	483	1	0.031055900621118	479	0.731449150582078	1	NA	1	1	ER	NA	NA	NA
AMER3	483	3	0.00690131124913734	479	0.903338316300491	3	3	3	3	ER	NA	NA	NA
PLEKHB2	483	1	0.0538302277432712	479	0.728671464100911	1	NA	1	1	ER	NA	NA	NA
POTEE	483	1	0.0124223602484472	479	0.199924779171011	1	NA	1	1	ER	NA	NA	NA
CYP4F31P	483	1	0.0124223602484472	479	0.724314727862831	1	NA	1	1	ER	NA	NA	NA
GPR39	483	1	0	479	0.705861983811499	1	NA	1	1	ER	NA	NA	NA
NCKAP5	483	1	0.0124223602484472	479	0.419638903609484	1	NA	3	3	ER	NA	NA	NA
MGAT5	483	1	0.122153209109731	479	0.730174987411484	1	NA	1	1	ER	NA	NA	NA
TMEM163	483	1	0.0641821946169772	479	0.200679222911965	1	NA	1	1	ER	NA	NA	NA
ACMSD	483	2	0.005175983436853	479	0.864902616784892	2	2	2	2	ER	NA	NA	NA
RAB3GAP1	483	1	0	479	0.324588776344223	1	NA	2	2	ER	NA	NA	NA
ZRANB3	483	3	0.0731538992408558	479	0.0579156379574391	3	2	3	3	ER	NA	NA	NA
UBXN4	483	1	0.0041407867494824	479	0.228925865664807	1	NA	1	1	ER	NA	NA	NA
LCT	483	2	0.010351966873706	479	0.574054277660594	2	2	2	2	ER	NA	NA	NA
THSD7B	483	1	0.0641821946169772	479	0.374531630488738	1	NA	8	8	ER	NA	NA	NA
HNMT	483	1	0.173913043478261	479	0.137018550877545	1	NA	1	1	ER	NA	NA	NA
NXPH2	483	1	0.010351966873706	479	0.0690100280215274	1	NA	2	2	ER	NA	NA	NA
KYNU	483	2	0.0476190476190476	479	0.450631041655939	2	2	2	2	ER	NA	NA	NA
ARHGAP15	483	3	0.118012422360248	479	0.565046186072275	3	2	2	2	ER	NA	NA	NA
GTDC1	483	1	0.0496894409937888	479	0.710647378936254	1	NA	1	1	ER	NA	NA	NA
ZEB2	483	1	0.031055900621118	479	0.419749210239595	1	NA	3	3	ER	NA	NA	NA
ORC4	483	1	0.0393374741200828	479	0.430703380816377	1	NA	3	3	ER	NA	NA	NA
MMADHC	483	1	0	479	0.19439502755917	1	NA	1	1	ER	NA	NA	NA
RBM43	483	1	0.0393374741200828	479	0.791698904140798	1	NA	3	3	ER	NA	NA	NA
NMI	483	1	0.0393374741200828	479	0.216903828515903	1	NA	1	1	ER	NA	NA	NA
TNFAIP6	483	1	0.0248447204968944	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
NEB	483	2	0.0445134575569358	479	0.569440654098573	2	2	2	2	ER	NA	NA	NA
STAM2	483	1	0.0662525879917184	479	1	0	0	NA	NA	NA	NA	NA	NA
GALNT13	483	2	0.0113871635610766	479	0.864614617158683	2	2	2	2	ER	NA	NA	NA
GPD2	483	3	0.0759144237405107	479	0.375660181823352	3	2	7	7	ER	NA	NA	NA
GALNT5	483	5	0.05175983436853	479	0.457583407932813	5	4	28	27	ER.A	NA	NA	NA
ERMN	483	1	0.0993788819875776	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
CYTIP	483	1	0.0351966873706004	479	0.245935669060715	1	NA	1	1	ER	NA	NA	NA
ACVR1C	483	2	0.0031055900621118	479	0.796677734915106	2	2	2	2	ER	NA	NA	NA
ACVR1	483	1	0.0041407867494824	479	0.7337468253857	1	NA	1	1	ER	NA	NA	NA
UPP2	483	1	0.151138716356108	479	0.179378576894861	1	NA	15	14	ER	NA	NA	NA
CCDC148	483	1	0.122153209109731	479	0.199499852914824	1	NA	1	1	ER	NA	NA	NA
PKP4	483	3	0.031055900621118	479	0.528699907312825	3	3	12	12	ER	NA	NA	NA
DAPL1	483	1	0.0082815734989648	479	0.428710431742937	1	NA	3	3	ER	NA	NA	NA
TANC1	483	6	0.0196687370600414	479	0.478579406068469	6	6	6	6	ER	NA	NA	NA
WDSUB1	483	2	0.0403726708074534	479	0.648767611239493	2	2	39	38	ER.A	NA	NA	NA
MARCH7	483	1	0.0062111801242236	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
LY75-CD302	483	7	0.067435669920142	479	0.326874610666642	7	7	19	19	ER	NA	NA	NA
